,lemma,original_form,tag
29334,rave,raving,VP---PSA-N-N-
29335,raven,ravens,NC-P-N-
29336,raver,ravers,NC-P-N-
29337,rave,rave-ups,NC-S-N-
29338,ravine,ravines,NC-P-N-
29339,rave,raves,GN-P3D--
29340,ravages,ravages,GN-P3D--
29341,rattle,rattles,GN-P3D--
29342,ravings,ravings,NC-P-N-
29343,*,ravished,ZA----PA----
29344,ravish,ravished,VP---ASA-N-N-
29345,ravings,ravings,GN-P3---
29346,ravish,ravishes,VI-S3PSA-N-N-
29347,ravish,ravishing,VP---PSA-N-N-
29348,raw,rawer,AC-N4
29349,raw,rawest,AS-N4
29350,rawhide,rawhides,NC-P-N-
29351,ray,rays,NC-P-N3
29352,rayon,rayons,NC-P-N-
29353,*,razed,ZA----PA----
29354,raze,razed,VP---ASA-N-N-
29355,raze,razes,VI-S3PSA-N-N-
29356,raze,razing,VP---PSA-N-N-
29357,razor,razors,NC-P-N-
29358,razor,razors,GN-P3D--
29359,RC,RC,NPUU-N-
29360,RC,RC,GNUU3---
29361,'s,'s,WN-
29362,reabsorb,reabsorbed,VP---ASA-N-N4
29363,reabsorbing,reabsorbing,AP-N-
29364,reabsorb,reabsorbs,VI-S3PSA-N-N4
29365,reabsorption,reabsorptions,NC-P-N3
29366,reabsorption,reabsorptions,GN-P3---
29367,accreditation,re-accreditations,NC-P-N-
29368,reach,reached,VP---ASA-N-N4
29369,reach,reaches,NC-P-N4
29370,reach,reaching,VP---PSA-N-N4
29371,reacquaint,reacquainted,VP---ASA-N-N-
29372,reacquaint,reacquainting,VP---PSA-N-N-
29373,reacquaint,reacquaints,VI-S3PSA-N-N-
29374,reacquire,reacquired,VP---ASA-N-N5
29375,reacquire,reacquires,VI-S3PSA-N-N5
29376,reacquire,reacquiring,VP---PSA-N-N5
29377,acquire,re-acquired,VP---ASA-N-N5
29378,reach,reaches,GN-P3D--
29379,accreditation,re-accreditations,GN-P3---
29380,acquire,re-acquires,VI-S3PSA-N-N5
29381,acquire,re-acquiring,VP---PSA-N-N5
29382,react,reacted,VP---ASA-N-N4
29383,*,reacting,ZN-S3-PP----
29384,react,reacting,VP---PSA-N-N4
29385,react,reacts,VI-S3PSA-N-N4
29386,reaction,reactions,NC-P-N5
29387,reaction,reactions,GN-P3---
29388,reactivate,reactivated,VP---ASA-N-N-
29389,reactivate,reactivates,VI-S3PSA-N-N-
29390,reactivate,reactivating,VP---PSA-N-N-
29391,activated,re-activated,AP-N-
29392,activated,re-activated,GA------
29393,activate,re-activates,VI-S3PSA-N-N3
29394,activate,re-activating,VP---PSA-N-N3
29395,reactivation,reactivations,NC-P-N-
29396,reactivation,reactivations,GN-P3D--
29397,activation,re-activations,NC-P-N-
29398,reactivity,reactivities,NC-P-N-
29399,reactor,reactors,NC-P-N3
29400,*,reading,ZN-S3-PP----
29401,read,reading,VP---PSA-N-N6
29402,read,reads,VI-S3PSA-N-N6
29403,readability,readabilities,NC-P-N-
29404,readability,readabilities,GN-P3---
29405,readdress,readdressed,VP---ASA-N-N5
29406,readdress,readdresses,NC-P-N5
29407,readdress,readdressing,VP---PSA-N-N5
29408,address,re-addressed,VP---ASA-N-N5
29409,address,re-addresses,NC-P-N5
29410,address,re-addressing,VP---PSA-N-N5
29411,reader,readers,NC-P-N5
29412,readership,readerships,NC-P-N-
29413,reading,readings,NC-P-N5
29414,reading,readings,GN-P3---
29415,readjust,readjusted,VP---ASA-N-N4
29416,readjust,readjusting,VP---PSA-N-N4
29417,readjust,readjusts,VI-S3PSA-N-N4
29418,adjust,re-adjusted,VP---ASA-N-N4
29419,*,re-adjusting,ZN-S3-PP----
29420,adjust,re-adjusting,VP---PSA-N-N4
29421,address,re-addresses,GN-P3D--
29422,adjust,re-adjusts,VI-S3PSA-N-N4
29423,readjustment,readjustments,NC-P-N4
29424,readjustment,readjustments,GN-P3D--
29425,readmission,readmissions,NC-P-N4
29426,readmission,readmissions,GN-P3D--
29427,admission,re-admissions,NC-P-N4
29428,admission,re-admissions,GN-P3---
29429,readmit,readmits,VI-S3PSA-N-N5
29430,readmit,readmitted,VP---ASA-N-N5
29431,readmit,readmitting,VP---PSA-N-N5
29432,admit,re-admits,VI-S3PSA-N-N5
29433,admit,re-admitted,VP---ASA-N-N5
29434,admit,re-admitting,VP---PSA-N-N5
29435,readout,readouts,NC-P-N-
29436,ready,readied,VP---ASA-N-N5
29437,readout,readouts,GN-P3---
29438,ready,readies,VI-S3PSA-N-N5
29439,ready,readying,VP---PSA-N-N5
29440,reaffirm,reaffirmed,VP---ASA-N-N-
29441,*,reaffirming,ZN-S3-PP----
29442,reaffirm,reaffirming,VP---PSA-N-N-
29443,reaffirm,reaffirms,VI-S3PSA-N-N-
29444,affirm,re-affirmed,VP---ASA-N-N-
29445,*,re-affirming,ZN-S3-PP----
29446,affirm,re-affirming,VP---PSA-N-N-
29447,affirm,re-affirms,VI-S3PSA-N-N-
29448,reaffirmation,reaffirmations,NC-P-N-
29449,reaffirmation,reaffirmations,GN-P3---
29450,reagent,reagents,NC-P-N5
29451,reagent,reagents,GN-P3---
29452,real,realer,AC-N6
29453,real,realer,GA------
29454,reale,reales,NC-P-N-
29455,reale,reales,GN-P3---
29456,real,realest,AS-N6
29457,real,reals,NC-P-N6
29458,realign,realigned,VP---ASA-N-N-
29459,realign,realigning,VP---PSA-N-N-
29460,realign,realigns,VI-S3PSA-N-N-
29461,align,re-aligned,VP---ASA-N-N-
29462,*,re-aligning,ZN-S3-PP----
29463,align,re-aligning,VP---PSA-N-N-
29464,align,re-aligns,VI-S3PSA-N-N-
29465,realignment,realignments,NC-P-N-
29466,alignment,re-alignments,NC-P-N-
29467,realisation,realisations,NC-P-N-
29468,*,realised,ZA----PA----
29469,realise,realised,VP---ASA-N-N5
29470,realise,realises,VI-S3PSA-N-N5
29471,realise,realising,VP---PSA-N-N5
29472,realism,realisms,NC-P-N2
29473,realist,realists,NC-P-N-
29474,reality,realities,NC-P-N5
29475,realization,realizations,NC-P-N-
29476,*,realized,ZN-S3-PA----
29477,realize,realized,VP---ASA-N-N5
29478,realize,realizes,VI-S3PSA-N-N5
29479,realize,realizing,VP---PSA-N-N5
29480,reallocate,reallocated,VP---ASA-N-N4
29481,reallocate,reallocates,VI-S3PSA-N-N4
29482,reallocate,reallocating,VP---PSA-N-N4
29483,allocate,re-allocated,VP---ASA-N-N4
29484,allocate,re-allocates,VI-S3PSA-N-N4
29485,allocate,re-allocating,VP---PSA-N-N4
29486,reallocation,reallocations,NC-P-N-
29487,realm,realms,NC-P-N3
29488,realtor,realtors,NC-P-N-
29489,ream,reams,NC-P-N-
29490,reamer,reamers,NC-P-N-
29491,analyse,re-analysed,VP---ASA-N-N5
29492,analysis,re-analyses,NC-P-N6
29493,analyse,re-analysing,VP---PSA-N-N5
29494,reanalyse,reanalyses,VI-S3PSA-N-N5
29495,analysis,re-analyses,NC-P-N6
29496,analysis,re-analyses,GN-P3---
29497,re-analysises,re-analysises,K--
29498,reanimated,reanimated,AP-N-
29499,reanimate,reanimates,VI-S3PSA-N-N-
29500,reanimate,reanimating,VP---PSA-N-N-
29501,reap,reaped,VP---ASA-N-N-
29502,*,reaping,ZN-S3-PP----
29503,reap,reaping,VP---PSA-N-N-
29504,analysis,re-analyses,GN-P3D--
29505,reap,reaps,VI-S3PSA-N-N-
29506,reaper,reapers,NC-P-N-
29507,reappear,reappeared,VP---ASA-N-N-
29508,*,reappearing,ZN-S3-PP----
29509,reappear,reappearing,VP---PSA-N-N-
29510,reaper,reapers,GN-P3D--
29511,reappear,reappears,VI-S3PSA-N-N-
29512,appear,re-appeared,VP---ASA-N-N6
29513,*,re-appearing,ZN-S3-PP----
29514,appear,re-appearing,VP---PSA-N-N6
29515,appear,re-appears,VI-S3PSA-N-N6
29516,reappearance,reappearances,NC-P-N5
29517,reappearance,reappearances,GN-P3D--
29518,appearance,re-appearances,NC-P-N5
29519,appearance,re-appearances,GN-P3D--
29520,reapplication,reapplications,NC-P-N6
29521,reapplication,reapplications,GN-P3---
29522,application,re-applications,NC-P-N6
29523,application,re-applications,GN-P3---
29524,reapplied,reapplied,AP-N3
29525,reapply,reapplies,VI-S3PSA-N-N6
29526,reapply,reapplying,VP---PSA-N-N-
29527,applied,re-applied,AP-N3
29528,applied,re-applied,GA------
29529,apply,re-applies,VI-S3PSA-N-N6
29530,apply,re-applying,VP---PSA-N-N6
29531,reappoint,reappointed,VP---ASA-N-N-
29532,*,reappointing,ZN-S3-PP----
29533,reappoint,reappointing,VP---PSA-N-N-
29534,reappoint,reappoints,VI-S3PSA-N-N-
29535,reappointment,reappointments,NC-P-N5
29536,reappointment,reappointments,GN-P3D--
29537,reappraisal,reappraisals,NC-P-N-
29538,appraisal,re-appraisals,NC-P-N3
29539,*,reappraised,ZA----PA----
29540,reappraise,reappraised,VP---ASA-N-N-
29541,reappraise,reappraises,VI-S3PSA-N-N-
29542,reappraise,reappraising,VP---PSA-N-N-
29543,appraise,re-appraised,VP---ASA-N-N-
29544,appraise,re-appraises,VI-S3PSA-N-N-
29545,appraise,re-appraising,VP---PSA-N-N-
29546,rear,reared,VP---ASA-N-N2
29547,rear,rearing,VP---PSA-N-N2
29548,rear,rears,NC-P-N2
29549,rearguard,rearguards,NC-P-N-
29550,rearm,rearmed,VP---ASA-N-N-
29551,*,rearming,ZN-S3-PP----
29552,rearm,rearming,VP---PSA-N-N-
29553,rearm,rearms,VI-S3PSA-N-N-
29554,rearmament,rearmaments,NC-P-N-
29555,*,rearranged,ZA----PA----
29556,rearrange,rearranged,VP---ASA-N-N-
29557,rearmament,rearmaments,GN-P3D--
29558,rearrange,rearranges,VI-S3PSA-N-N-
29559,rearrange,rearranging,VP---PSA-N-N-
29560,arrange,re-arranged,VP---ASA-N-N5
29561,arrange,re-arranges,VI-S3PSA-N-N5
29562,arrange,re-arranging,VP---PSA-N-N5
29563,rearrangement,rearrangements,NC-P-N5
29564,rearrangement,rearrangements,GN-P3D--
29565,arrangement,re-arrangements,NC-P-N5
29566,arrangement,re-arrangements,GN-P3---
29567,arrest,re-arrested,VP---ASA-N-N4
29568,arrest,re-arresting,VP---PSA-N-N4
29569,arrest,re-arrests,NC-P-N4
29570,reason,reasoned,VP---ASA-N-N6
29571,reasoning,reasoning,NC-S-N3
29572,reason,reasons,NC-P-N6
29573,reassemble,reassembled,VP---ASA-N-N-
29574,arrest,re-arrests,GN-P3D--
29575,reassemble,reassembles,VI-S3PSA-N-N-
29576,reassemble,reassembling,VP---PSA-N-N-
29577,assemble,re-assembled,VP---ASA-N-N4
29578,assemble,re-assembles,VI-S3PSA-N-N4
29579,assemble,re-assembling,VP---PSA-N-N4
29580,reassembly,reassemblies,NC-P-N5
29581,reassembly,reassemblies,GN-P3D--
29582,assembly,re-assemblies,NC-P-N5
29583,assembly,re-assemblies,GN-P3---
29584,reassert,reasserted,VP---ASA-N-N4
29585,reassert,reasserting,VP---PSA-N-N4
29586,reassert,reasserts,VI-S3PSA-N-N4
29587,reassess,reassessed,VP---ASA-N-N-
29588,reassess,reassesses,VI-S3PSA-N-N5
29589,reassess,reassessing,VP---PSA-N-N-
29590,assess,re-assessed,VP---ASA-N-N5
29591,assess,re-assesses,VI-S3PSA-N-N5
29592,assess,re-assessing,VP---PSA-N-N5
29593,reassessment,reassessments,NC-P-N-
29594,assessment,re-assessments,NC-P-N5
29595,reassign,reassigned,VP---ASA-N-N4
29596,reassign,reassigning,VP---PSA-N-N4
29597,reassign,reassigns,VI-S3PSA-N-N4
29598,reassignment,reassignments,NC-P-N4
29599,reassignment,reassignments,GN-P3---
29600,reassurance,reassurances,NC-P-N-
29601,assurance,re-assurances,NC-P-N4
29602,*,reassured,ZN-S3-PA----
29603,reassure,reassured,VP---ASA-N-N4
29604,reassure,reassures,VI-S3PSA-N-N4
29605,reassure,reassuring,VP---PSA-N-N4
29606,reattached,reattached,AP-N-
29607,reattache,reattaches,NC-P-N-
29608,reattach,reattaching,VP---PSA-N-N5
29609,attached,re-attached,AP-N-
29610,attache,re-attaches,NC-P-N-
29611,attach,re-attaching,VP---PSA-N-N5
29612,reawaken,reawakened,VP---ASA-N-N-
29613,*,reawakening,ZN-S3-PP----
29614,reawaken,reawakening,VP---PSA-N-N-
29615,reawaken,reawakens,VI-S3PSA-N-N-
29616,awaken,re-awakened,VP---ASA-N-N-
29617,*,re-awakening,ZN-S3-PP----
29618,awaken,re-awakening,VP---PSA-N-N-
29619,awaken,re-awakens,VI-S3PSA-N-N-
29620,rebalanced,rebalanced,AP-N2
29621,rebalance,rebalances,NC-P-N4
29622,rebalance,rebalancing,VP---PSA-N-N4
29623,balanced,re-balanced,AP-N2
29624,balance,re-balances,NC-P-N4
29625,balance,re-balancing,VP---PSA-N-N4
29626,rebar,rebars,NC-P-N3
29627,rebated,rebated,AP-N-
29628,rebated,rebated,GA------
29629,rebate,rebates,NC-P-N-
29630,rebate,rebates,GN-P3---
29631,rebel,rebelled,VP---ASA-N-N4
29632,rebel,rebelling,VP---PSA-N-N4
29633,rebel,rebels,NC-P-N4
29634,rebellion,rebellions,NC-P-N3
29635,rebid,rebids,NC-P-N4
29636,rebinding,rebinding,AP-N3
29637,rebind,rebinds,VI-S3PSA-N-N5
29638,rebound,rebound,NC-S-N-
29639,rebirth,rebirths,NC-P-N-
29640,birth,re-births,NC-P-N5
29641,rebook,rebooked,VP---ASA-N-N4
29642,rebooking,rebooking,NC-S-N4
29643,rebook,rebooks,VI-S3PSA-N-N4
29644,reboot,rebooted,VP---ASA-N-N5
29645,reboot,rebooting,VP---PSA-N-N5
29646,reboot,reboots,VI-S3PSA-N-N5
29647,rebound,rebounded,VP---ASA-N-N-
29648,rebound,rebounding,VP---PSA-N-N-
29649,rebound,rebounds,NC-P-N-
29650,rebound,rebounds,GN-P3D--
29651,rebreather,rebreathers,NC-P-N-
29652,rebreather,rebreathers,GN-P3---
29653,rebroadcast,rebroadcasted,VP---ASA-N-N3
29654,rebroadcasting,rebroadcasting,NC-S-N-
29655,rebroadcast,rebroadcasts,NC-P-N3
29656,rebuff,rebuffed,VP---ASA-N-N-
29657,*,rebuffing,ZN-S3-PP----
29658,rebuff,rebuffing,VP---PSA-N-N-
29659,rebuff,rebuffs,VI-S3PSA-N-N-
29660,rebuild,rebuilded,VP---ASA-N-N3
29661,*,rebuilding,ZN-S3-PP----
29662,rebuild,rebuilding,VP---PSA-N-N3
29663,rebuild,rebuilds,VI-S3PSA-N-N3
29664,rebuild,rebuilt,VP---ASA-N-N6
29665,building,re-building,NC-S-N6
29666,build,re-builds,NC-P-N6
29667,build,re-built,VP---ASA-N-N6
29668,rebuke,rebuked,VP---ASA-N-N-
29669,rebuke,rebukes,NC-P-N-
29670,rebuke,rebuking,VP---PSA-N-N-
29671,reburial,reburials,NC-P-N3
29672,reburial,reburials,GN-P3D--
29673,rebury,reburied,VP---ASA-N-N4
29674,rebury,reburies,VI-S3PSA-N-N4
29675,rebury,reburying,VP---PSA-N-N4
29676,rebus,rebuses,NC-P-N5
29677,rebuke,rebukes,GN-P3D--
29678,rebut,rebuts,VI-S3PSA-N-N-
29679,rebut,rebutting,VP---PSA-N-N-
29680,rebuttal,rebuttals,NC-P-N-
29681,rec,recs,NC-P-N-
29682,recalculated,recalculated,AP-N-
29683,recalculate,recalculates,VI-S3PSA-N-N5
29684,recalculate,recalculating,VP---PSA-N-N5
29685,calculated,re-calculated,AP-N-
29686,calculated,re-calculated,GA------
29687,calculate,re-calculates,VI-S3PSA-N-N5
29688,calculate,re-calculating,VP---PSA-N-N5
29689,recalculation,recalculations,NC-P-N4
29690,recalculation,recalculations,GN-P3D--
29691,recalibrate,recalibrated,VP---ASA-N-N-
29692,recalibrate,recalibrates,VI-S3PSA-N-N-
29693,recalibrate,recalibrating,VP---PSA-N-N-
29694,recalibration,recalibrations,NC-P-N-
29695,recall,recalled,VP---ASA-N-N5
29696,*,recalling,ZN-S3-PP----
29697,recall,recalling,VP---PSA-N-N5
29698,recalibration,recalibrations,GN-P3---
29699,recall,recalls,VI-S3PSA-N-N5
29700,recant,recanted,VP---ASA-N-N-
29701,*,recanting,ZN-S3-PP----
29702,recant,recanting,VP---PSA-N-N-
29703,recant,recants,VI-S3PSA-N-N-
29704,recantation,recantations,NC-P-N-
29705,recantation,recantations,GN-P3D--
29706,recap,recapped,VP---ASA-N-N4
29707,recap,recapping,VP---PSA-N-N4
29708,recap,recaps,VI-S3PSA-N-N4
29709,recapitulate,recapitulated,VP---ASA-N-N-
29710,recapitulate,recapitulates,VI-S3PSA-N-N-
29711,recapitulate,recapitulating,VP---PSA-N-N-
29712,recapitulation,recapitulations,NC-P-N-
29713,*,recaptured,ZA----PA----
29714,recapture,recaptured,VP---ASA-N-N-
29715,recapitulation,recapitulations,GN-P3---
29716,recapture,recaptures,VI-S3PSA-N-N-
29717,recapture,recapturing,VP---PSA-N-N-
29718,capture,re-captured,VP---ASA-N-N4
29719,capture,re-captures,NC-P-N4
29720,capture,re-capturing,VP---PSA-N-N4
29721,recasting,recasting,NC-S-N-
29722,recast,recasts,NC-P-N3
29723,recede,receded,VP---ASA-N-N-
29724,capture,re-captures,GN-P3D--
29725,recede,recedes,VI-S3PSA-N-N-
29726,recede,receding,VP---PSA-N-N-
29727,receipt,receipted,VP---ASA-N-N4
29728,receipt,receipting,VP---PSA-N-N4
29729,receipt,receipts,NC-P-N4
29730,receivables,receivables,NC-P-N-
29731,*,received,ZA----PA----
29732,receive,received,VP---ASA-N-N6
29733,receive,receives,VI-S3PSA-N-N6
29734,receive,receiving,VP---PSA-N-N6
29735,receiver,receivers,NC-P-N4
29736,receiver,receivers,GN-P3D--
29737,receptacle,receptacles,NC-P-N-
29738,reception,receptions,NC-P-N4
29739,receptionist,receptionists,NC-P-N-
29740,receptor,receptors,NC-P-N3
29741,receptor,receptors,GN-P3---
29742,recertification,recertifications,NC-P-N-
29743,recertification,recertifications,GN-P3---
29744,certification,re-certifications,NC-P-N-
29745,recess,recessed,VP---ASA-N-N-
29746,recess,recesses,NC-P-N-
29747,recess,recessing,VP---PSA-N-N-
29748,recession,recessions,NC-P-N5
29749,recession,recessions,GN-P3D--
29750,recharge,recharged,VP---ASA-N-N-
29751,recess,recesses,GN-P3D--
29752,certification,re-certifications,GN-P3---
29753,recharge,recharges,VI-S3PSA-N-N-
29754,recharge,recharging,VP---PSA-N-N-
29755,recheck,rechecked,VP---ASA-N-N4
29756,recheck,rechecking,VP---PSA-N-N4
29757,recheck,rechecks,VI-S3PSA-N-N4
29758,check,re-checked,VP---ASA-N-N4
29759,check,re-checking,VP---PSA-N-N4
29760,check,re-checks,NC-P-N4
29761,check,re-checks,GN-P3---
29762,rechristen,rechristened,VP---ASA-N-N-
29763,rechristening,rechristening,NC-S-N-
29764,rechristen,rechristens,VI-S3PSA-N-N-
29765,recidivist,recidivists,NC-P-N-
29766,recipe,recipes,NC-P-N4
29767,recipient,recipients,NC-P-N3
29768,reciprocate,reciprocated,VP---ASA-N-N-
29769,reciprocate,reciprocates,VI-S3PSA-N-N-
29770,reciprocate,reciprocating,VP---PSA-N-N-
29771,reciprocity,reciprocities,NC-P-N-
29772,*,recirculated,ZA----PA----
29773,recirculate,recirculated,VP---ASA-N-N-
29774,reciprocity,reciprocities,GN-P3D--
29775,recirculate,recirculates,VI-S3PSA-N-N-
29776,recirculate,recirculating,VP---PSA-N-N-
29777,circulate,re-circulated,VP---ASA-N-N3
29778,circulate,re-circulates,VI-S3PSA-N-N3
29779,circulate,re-circulating,VP---PSA-N-N3
29780,recirculation,recirculations,NC-P-N-
29781,recital,recitals,NC-P-N-
29782,recitation,recitations,NC-P-N-
29783,recitation,recitations,GN-P3---
29784,recite,recited,VP---ASA-N-N-
29785,recite,recites,VI-S3PSA-N-N-
29786,recite,reciting,VP---PSA-N-N-
29787,reckon,reckoned,VP---ASA-N-N5
29788,*,reckoning,ZN-S3-PP----
29789,reckon,reckoning,VP---PSA-N-N5
29790,reckon,reckons,VI-S3PSA-N-N5
29791,reckoning,reckonings,NC-P-N-
29792,reclaim,reclaimed,VP---ASA-N-N-
29793,*,reclaiming,ZN-S3-PP----
29794,reclaim,reclaiming,VP---PSA-N-N-
29795,reckoning,reckonings,GN-P3---
29796,reclaim,reclaims,VI-S3PSA-N-N-
29797,reclassification,reclassifications,NC-P-N4
29798,reclassification,reclassifications,GN-P3D--
29799,classification,re-classifications,NC-P-N4
29800,classification,re-classifications,GN-P3D--
29801,reclassified,reclassified,AP-N-
29802,reclassify,reclassifies,VI-S3PSA-N-N4
29803,reclassify,reclassifying,VP---PSA-N-N4
29804,classified,re-classified,AP-N-
29805,classified,re-classified,GA------
29806,classify,re-classifies,VI-S3PSA-N-N4
29807,classify,re-classifying,VP---PSA-N-N4
29808,recline,reclined,VP---ASA-N-N-
29809,recline,reclines,VI-S3PSA-N-N-
29810,recline,reclining,VP---PSA-N-N-
29811,recluse,recluses,NC-P-N-
29812,recluse,recluses,GN-P3---
29813,recode,recoded,VP---ASA-N-N4
29814,recode,recodes,NC-P-N4
29815,recoding,recoding,NC-S-N-
29816,recognise,recognised,VP---ASA-N-N5
29817,*,recognised,ZN-S3DPA----
29818,recognise,recognises,VI-S3PSA-N-N5
29819,recognise,recognising,VP---PSA-N-N5
29820,recognition,recognitions,NC-P-N5
29821,recognition,recognitions,GN-P3---
29822,recognize,recognized,VP---ASA-N-N5
29823,recognize,recognizes,VI-S3PSA-N-N5
29824,recognize,recognizing,VP---PSA-N-N5
29825,recoil,recoiled,VP---ASA-N-N-
29826,*,recoiling,ZN-S3-PP----
29827,recoil,recoiling,VP---PSA-N-N-
29828,recoil,recoils,VI-S3PSA-N-N-
29829,recollect,recollected,VP---ASA-N-N-
29830,*,recollecting,ZN-S3-PP----
29831,recollect,recollecting,VP---PSA-N-N-
29832,recollect,recollects,VI-S3PSA-N-N-
29833,recollection,recollections,NC-P-N-
29834,recollection,recollections,GN-P3D--
29835,recolonisation,recolonisations,NC-P-N-
29836,recolonisation,recolonisations,GN-P3D--
29837,recolonise,recolonised,VP---ASA-N-N-
29838,recolonise,recolonises,VI-S3PSA-N-N-
29839,recolonise,recolonising,VP---PSA-N-N-
29840,colonise,re-colonised,VP---ASA-N-N-
29841,colonise,re-colonises,VI-S3PSA-N-N-
29842,colonise,re-colonising,VP---PSA-N-N-
29843,recombination,recombinations,NC-P-N5
29844,recombination,recombinations,GN-P3---
29845,recombined,recombined,AP-N4
29846,recombine,recombines,NC-P-N5
29847,recombine,recombining,VP---PSA-N-N5
29848,recommence,recommenced,VP---ASA-N-N-
29849,recommence,recommences,VI-S3PSA-N-N-
29850,recommence,recommencing,VP---PSA-N-N-
29851,recommended,recommended,AP-N-
29852,recommended,recommended,GA------
29853,*,recommending,ZN-S3-PP----
29854,recommend,recommending,VP---PSA-N-N5
29855,recommend,recommends,VI-S3PSA-N-N5
29856,recommendation,recommendations,NC-P-N5
29857,recommendation,recommendations,GN-P3---
29858,recommission,recommissioned,VP---ASA-N-N4
29859,recommission,recommissioning,VP---PSA-N-N4
29860,recommission,recommissions,NC-P-N4
29861,recommit,recommits,VI-S3PSA-N-N5
29862,recommitted,recommitted,AP-N-
29863,recommit,recommitting,VP---PSA-N-N5
29864,recompense,recompensed,VP---ASA-N-N-
29865,recompense,recompenses,VI-S3PSA-N-N-
29866,recompense,recompensing,VP---PSA-N-N-
29867,recompilation,recompilations,NC-P-N-
29868,recompilation,recompilations,GN-P3D--
29869,recompile,recompiled,VP---ASA-N-N3
29870,recompile,recompiles,VI-S3PSA-N-N3
29871,recompile,recompiling,VP---PSA-N-N3
29872,recompose,recomposed,VP---ASA-N-N-
29873,recompose,recomposes,VI-S3PSA-N-N-
29874,recompose,recomposing,VP---PSA-N-N-
29875,recompress,recompressed,VP---ASA-N-N-
29876,recompress,recompresses,VI-S3PSA-N-N-
29877,recompress,recompressing,VP---PSA-N-N-
29878,recompression,recompressions,NC-P-N-
29879,recompression,recompressions,GN-P3---
29880,recompute,recomputed,VP---ASA-N-N2
29881,recompute,recomputes,VI-S3PSA-N-N2
29882,recomputing,recomputing,NC-S-N2
29883,recon,recons,VI-S3PSA-N-N-
29884,reconceptualisation,reconceptualisations,NC-P-N-
29885,reconceptualisation,reconceptualisations,GN-P3---
29886,reconceptualise,reconceptualised,VP---ASA-N-N-
29887,reconceptualise,reconceptualises,VI-S3PSA-N-N-
29888,reconceptualise,reconceptualising,VP---PSA-N-N-
29889,reconcile,reconciled,VP---ASA-N-N3
29890,reconcile,reconciles,VI-S3PSA-N-N3
29891,reconcile,reconciling,VP---PSA-N-N3
29892,reconciliation,reconciliations,NC-P-N-
29893,reconciliation,reconciliations,GN-P3D--
29894,recondition,reconditioned,VP---ASA-N-N6
29895,reconditioning,reconditioning,NC-S-N-
29896,recondition,reconditions,VI-S3PSA-N-N6
29897,reconfiguration,reconfigurations,NC-P-N4
29898,reconfiguration,reconfigurations,GN-P3---
29899,configuration,re-configurations,NC-P-N4
29900,*,reconfigured,ZA----PA----
29901,reconfigure,reconfigured,VP---ASA-N-N-
29902,configuration,re-configurations,GN-P3---
29903,reconfigure,reconfigures,VI-S3PSA-N-N-
29904,reconfigure,reconfiguring,VP---PSA-N-N-
29905,reconfirm,reconfirmed,VP---ASA-N-N5
29906,reconfirm,reconfirming,VP---PSA-N-N5
29907,reconfirm,reconfirms,VI-S3PSA-N-N5
29908,confirm,re-confirmed,VP---ASA-N-N5
29909,*,re-confirming,ZN-S3-PP----
29910,confirm,re-confirming,VP---PSA-N-N5
29911,confirm,re-confirms,VI-S3PSA-N-N5
29912,reconnaissance,reconnaissances,NC-P-N-
29913,reconnaissance,reconnaissances,GN-P3---
29914,reconnected,reconnected,AP-N-
29915,reconnect,reconnecting,VP---PSA-N-N5
29916,reconnect,reconnects,VI-S3PSA-N-N5
29917,reconnection,reconnections,NC-P-N5
29918,reconnoiter,reconnoitered,VP---ASA-N-N-
29919,*,reconnoitering,ZN-S3-PP----
29920,reconnoiter,reconnoitering,VP---PSA-N-N-
29921,reconnection,reconnections,GN-P3---
29922,reconnoiter,reconnoiters,VI-S3PSA-N-N-
29923,reconnoitre,reconnoitred,VP---ASA-N-N-
29924,reconnoitre,reconnoitres,VI-S3PSA-N-N-
29925,reconnoitre,reconnoitring,VP---PSA-N-N-
29926,reconquer,reconquered,VP---ASA-N-N-
29927,*,reconquering,ZN-S3-PP----
29928,reconquer,reconquering,VP---PSA-N-N-
29929,reconquer,reconquers,VI-S3PSA-N-N-
